"","term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"1","group","eDNA-BRUV",0,-0.0169279035721884,-0.113633903524144,0.079778096379767,0.906134142323488
"2","group","Seine-BRUV",0,0.05037940408943,-0.0463265958625253,0.147085404041385,0.424512900819523
"3","group","Seine-eDNA",0,0.0673073076616184,-0.0293986922903369,0.164013307613574,0.221992855074833
