"","term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"1","group","eDNA-BRUV",0,-0.104465574555825,-0.217559843981374,0.00862869486972379,0.075515579712417
"2","group","Seine-BRUV",0,0.11256566000528,-0.00643309855424973,0.23156441856481,0.06713387698822
"3","group","Seine-eDNA",0,0.217031234561105,0.0980324760015755,0.336029993120635,0.000179304363735699
