sum.taxonomy	fishcard_12S_all_ALL.MIU.1.S31	fishcard_12S_all_ALL.MIU.2.S110	fishcard_12S_all_ALL.MIU.3.S189	fishcard_12S_all_BBA.MIU.1.S34	fishcard_12S_all_BBA.MIU.2.S113	fishcard_12S_all_BBA.MIU.3.S192	fishcard_12S_all_BBB.MIU.1.S35	fishcard_12S_all_BBB.MIU.2.S114	fishcard_12S_all_BBB.MIU.3.S193	fishcard_12S_all_BBC.MIU.1.S36	fishcard_12S_all_BBC.MIU.2.S115	fishcard_12S_all_BBC.MIU.3.S194	fishcard_12S_all_BWA.MIU.1.S49	fishcard_12S_all_BWA.MIU.2.S128	fishcard_12S_all_BWA.MIU.3.S207	fishcard_12S_all_BWB.MIU.1.S50	fishcard_12S_all_BWB.MIU.2.S129	fishcard_12S_all_BWB.MIU.3.S208	fishcard_12S_all_BWC.MIU.1.S51	fishcard_12S_all_BWC.MIU.2.S130	fishcard_12S_all_BWC.MIU.3.S209	fishcard_12S_all_CAMEL.MIU.1.S58	fishcard_12S_all_CAMEL.MIU.2.S137	fishcard_12S_all_CAMEL.MIU.3.S216	fishcard_12S_all_CBA.MIU.1.S10	fishcard_12S_all_CBA.MIU.2.S89	fishcard_12S_all_CBA.MIU.3.S168	fishcard_12S_all_CBB.MIU.1.S11	fishcard_12S_all_CBB.MIU.2.S90	fishcard_12S_all_CBB.MIU.3.S169	fishcard_12S_all_CBC.MIU.1.S12	fishcard_12S_all_CBC.MIU.2.S91	fishcard_12S_all_CBC.MIU.3.S170	fishcard_12S_all_CCA.MIU.1.S25	fishcard_12S_all_CCA.MIU.2.S104	fishcard_12S_all_CCA.MIU.3.S183	fishcard_12S_all_CCB.MIU.1.S26	fishcard_12S_all_CCB.MIU.2.S105	fishcard_12S_all_CCB.MIU.3.S184	fishcard_12S_all_CCC.MIU.1.S27	fishcard_12S_all_CCC.MIU.2.S106	fishcard_12S_all_CCC.MIU.3.S185	fishcard_12S_all_CHA.MIU.1.S43	fishcard_12S_all_CHA.MIU.2.S122	fishcard_12S_all_CHA.MIU.3.S201	fishcard_12S_all_CHB.MIU.1.S44	fishcard_12S_all_CHB.MIU.2.S123	fishcard_12S_all_CHB.MIU.3.S202	fishcard_12S_all_CHC.MIU.1.S45	fishcard_12S_all_CHC.MIU.2.S124	fishcard_12S_all_CHC.MIU.3.S203	fishcard_12S_all_CPA.MIU.1.S4	fishcard_12S_all_CPA.MIU.2.S83	fishcard_12S_all_CPA.MIU.3.S162	fishcard_12S_all_CPB.MIU.1.S5	fishcard_12S_all_CPB.MIU.2.S84	fishcard_12S_all_CPB.MIU.3.S163	fishcard_12S_all_CPC.MIU.1.S6	fishcard_12S_all_CPC.MIU.2.S85	fishcard_12S_all_CPC.MIU.3.S164	fishcard_12S_all_DPA.MIU.1.S55	fishcard_12S_all_DPA.MIU.2.S134	fishcard_12S_all_DPA.MIU.3.S213	fishcard_12S_all_DPB.MIU.1.S56	fishcard_12S_all_DPB.MIU.2.S135	fishcard_12S_all_DPB.MIU.3.S214	fishcard_12S_all_DPC.MIU.1.S57	fishcard_12S_all_DPC.MIU.2.S136	fishcard_12S_all_DPC.MIU.3.S215	fishcard_12S_all_EBA.MIU.1.S46	fishcard_12S_all_EBA.MIU.2.S125	fishcard_12S_all_EBA.MIU.3.S204	fishcard_12S_all_EBB.MIU.1.S47	fishcard_12S_all_EBB.MIU.2.S126	fishcard_12S_all_EBB.MIU.3.S205	fishcard_12S_all_EBC.MIU.1.S48	fishcard_12S_all_EBC.MIU.2.S127	fishcard_12S_all_EBC.MIU.3.S206	fishcard_12S_all_FCA.MIU.1.S7	fishcard_12S_all_FCA.MIU.2.S86	fishcard_12S_all_FCA.MIU.3.S165	fishcard_12S_all_FCB.MIU.1.S8	fishcard_12S_all_FCB.MIU.2.S87	fishcard_12S_all_FCB.MIU.3.S166	fishcard_12S_all_FCC.MIU.1.S9	fishcard_12S_all_FCC.MIU.2.S88	fishcard_12S_all_FCC.MIU.3.S167	fishcard_12S_all_FPA.MIU.1.S16	fishcard_12S_all_FPA.MIU.2.S95	fishcard_12S_all_FPA.MIU.3.S174	fishcard_12S_all_FPB.MIU.1.S17	fishcard_12S_all_FPB.MIU.2.S96	fishcard_12S_all_FPB.MIU.3.S175	fishcard_12S_all_FPC.MIU.1.S18	fishcard_12S_all_FPC.MIU.2.S97	fishcard_12S_all_FPC.MIU.3.S176	fishcard_12S_all_LCZA.A.MIU.1.S63	fishcard_12S_all_LCZA.A.MIU.2.S142	fishcard_12S_all_LCZA.A.MIU.3.S221	fishcard_12S_all_LCZA.B.MIU.1.S64	fishcard_12S_all_LCZA.B.MIU.2.S143	fishcard_12S_all_LCZA.B.MIU.3.S222	fishcard_12S_all_LCZA.C.MIU.1.S65	fishcard_12S_all_LCZA.C.MIU.2.S144	fishcard_12S_all_LCZA.C.MIU.3.S223	fishcard_12S_all_LHA.MIU.1.S52	fishcard_12S_all_LHA.MIU.2.S131	fishcard_12S_all_LHA.MIU.3.S210	fishcard_12S_all_LHB.MIU.1.S53	fishcard_12S_all_LHB.MIU.2.S132	fishcard_12S_all_LHB.MIU.3.S211	fishcard_12S_all_LHC.MIU.1.S54	fishcard_12S_all_LHC.MIU.2.S133	fishcard_12S_all_LHC.MIU.3.S212	fishcard_12S_all_LTGOeDNA1.2.A.MIU.1.S72	fishcard_12S_all_LTGOeDNA1.2.A.MIU.2.S151	fishcard_12S_all_LTGOeDNA1.2.A.MIU.3.S230	fishcard_12S_all_LTGOeDNA1.2.B.MIU.1.S73	fishcard_12S_all_LTGOeDNA1.2.B.MIU.2.S152	fishcard_12S_all_LTGOeDNA1.2.B.MIU.3.S231	fishcard_12S_all_LTGOeDNA1.2.C.MIU.1.S74	fishcard_12S_all_LTGOeDNA1.2.C.MIU.2.S153	fishcard_12S_all_LTGOeDNA1.2.C.MIU.3.S232	fishcard_12S_all_LTGOeDNA5.0.A.MIU.1.S75	fishcard_12S_all_LTGOeDNA5.0.A.MIU.2.S154	fishcard_12S_all_LTGOeDNA5.0.A.MIU.3.S233	fishcard_12S_all_LTGOeDNA5.0.B.MIU.1.S76	fishcard_12S_all_LTGOeDNA5.0.B.MIU.2.S155	fishcard_12S_all_LTGOeDNA5.0.B.MIU.3.S234	fishcard_12S_all_LTGOeDNA5.0.C.MIU.1.S77	fishcard_12S_all_LTGOeDNA5.0.C.MIU.2.S156	fishcard_12S_all_LTGOeDNA5.0.C.MIU.3.S235	fishcard_12S_all_LTPG.A.MIU.1.S66	fishcard_12S_all_LTPG.A.MIU.2.S145	fishcard_12S_all_LTPG.A.MIU.3.S224	fishcard_12S_all_LTPG.B.MIU.1.S67	fishcard_12S_all_LTPG.B.MIU.2.S146	fishcard_12S_all_LTPG.B.MIU.3.S225	fishcard_12S_all_LTPG.C.MIU.1.S68	fishcard_12S_all_LTPG.C.MIU.2.S147	fishcard_12S_all_LTPG.C.MIU.3.S226	fishcard_12S_all_NEG.MIU.A.1.S32	fishcard_12S_all_NEG.MIU.B.1.S59	fishcard_12S_all_NEG.MIU.C.1.S79	fishcard_12S_all_PIDB.A.MIU.1.S69	fishcard_12S_all_PIDB.A.MIU.2.S148	fishcard_12S_all_PIDB.A.MIU.3.S227	fishcard_12S_all_PIDB.B.MIU.1.S70	fishcard_12S_all_PIDB.B.MIU.2.S149	fishcard_12S_all_PIDB.B.MIU.3.S228	fishcard_12S_all_PIDB.C.MIU.1.S71	fishcard_12S_all_PIDB.C.MIU.2.S150	fishcard_12S_all_PIDB.C.MIU.3.S229	fishcard_12S_all_PTDS.A.MIU.1.S60	fishcard_12S_all_PTDS.A.MIU.2.S139	fishcard_12S_all_PTDS.A.MIU.3.S218	fishcard_12S_all_PTDS.B.MIU.1.S61	fishcard_12S_all_PTDS.B.MIU.2.S140	fishcard_12S_all_PTDS.B.MIU.3.S219	fishcard_12S_all_PTDS.C.MIU.1.S62	fishcard_12S_all_PTDS.C.MIU.2.S141	fishcard_12S_all_PTDS.C.MIU.3.S220	fishcard_12S_all_RBA.MIU.1.S37	fishcard_12S_all_RBA.MIU.2.S116	fishcard_12S_all_RBA.MIU.3.S195	fishcard_12S_all_RBB.MIU.1.S38	fishcard_12S_all_RBB.MIU.2.S117	fishcard_12S_all_RBB.MIU.3.S196	fishcard_12S_all_RBC.MIU.1.S39	fishcard_12S_all_RBC.MIU.2.S118	fishcard_12S_all_RBC.MIU.3.S197	fishcard_12S_all_SAA.MIU.1.S28	fishcard_12S_all_SAA.MIU.2.S107	fishcard_12S_all_SAA.MIU.3.S186	fishcard_12S_all_SAB.MIU.1.S29	fishcard_12S_all_SAB.MIU.2.S108	fishcard_12S_all_SAB.MIU.3.S187	fishcard_12S_all_SAC.MIU.1.S30	fishcard_12S_all_SAC.MIU.2.S109	fishcard_12S_all_SAC.MIU.3.S188	fishcard_12S_all_SCA1127.MIU.1.S40	fishcard_12S_all_SCA1127.MIU.2.S119	fishcard_12S_all_SCA1127.MIU.3.S198	fishcard_12S_all_SCA927.MIU.1.S22	fishcard_12S_all_SCA927.MIU.2.S101	fishcard_12S_all_SCA927.MIU.3.S180	fishcard_12S_all_SCB1127.MIU.1.S41	fishcard_12S_all_SCB1127.MIU.2.S120	fishcard_12S_all_SCB1127.MIU.3.S199	fishcard_12S_all_SCB927.MIU.1.S23	fishcard_12S_all_SCB927.MIU.2.S102	fishcard_12S_all_SCB927.MIU.3.S181	fishcard_12S_all_SCC1127.MIU.1.S42	fishcard_12S_all_SCC1127.MIU.2.S121	fishcard_12S_all_SCC1127.MIU.3.S200	fishcard_12S_all_SCC927.MIU.1.S24	fishcard_12S_all_SCC927.MIU.2.S103	fishcard_12S_all_SCC927.MIU.3.S182	fishcard_12S_all_SMA.MIU.1.S1	fishcard_12S_all_SMA.MIU.2.S80	fishcard_12S_all_SMA.MIU.3.S159	fishcard_12S_all_SMB.MIU.1.S2	fishcard_12S_all_SMB.MIU.2.S81	fishcard_12S_all_SMB.MIU.3.S160	fishcard_12S_all_SMC.MIU.1.S3	fishcard_12S_all_SMC.MIU.2.S82	fishcard_12S_all_SMC.MIU.3.S161	fishcard_12S_all_SPA.MIU.1.S19	fishcard_12S_all_SPA.MIU.2.S98	fishcard_12S_all_SPA.MIU.3.S177	fishcard_12S_all_SPB.MIU.1.S20	fishcard_12S_all_SPB.MIU.2.S99	fishcard_12S_all_SPB.MIU.3.S178	fishcard_12S_all_SPC.MIU.1.S21	fishcard_12S_all_SPC.MIU.2.S100	fishcard_12S_all_SPC.MIU.3.S179	fishcard_12S_all_WCA.MIU.1.S13	fishcard_12S_all_WCA.MIU.2.S92	fishcard_12S_all_WCA.MIU.3.S171	fishcard_12S_all_WCB.MIU.1.S14	fishcard_12S_all_WCB.MIU.2.S93	fishcard_12S_all_WCB.MIU.3.S172	fishcard_12S_all_WCC.MIU.1.S15	fishcard_12S_all_WCC.MIU.2.S94	fishcard_12S_all_WCC.MIU.3.S173	fishcard_12S_all_X1.MIU.1.S33	fishcard_12S_all_X1.MIU.2.S112	fishcard_12S_all_X1.MIU.3.S191	fishcard_12S_all_Blank.MIU.1.S78	fishcard_12S_all_Blank.MIU.3.S236	fishcard_12S_all_NEG.MIU.A.2.S111	fishcard_12S_all_NEG.MIU.B.3.S217	fishcard_12S_all_NEG.MIU.C.3.S237
Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	9	0	0	11	28	0	24	5	2	22	12	0	5	0	0	8	5	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Cololabis;Cololabis saira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Belonidae;Strongylura;Strongylura exilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	211	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	10	78	64	333	0	828	254	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon;Cheilopogon pinnatibarbatus	0	0	0	0	0	0	0	0	0	0	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1239	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Fodiator;Fodiator acutus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4546	0	3014	0	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Beryciformes;Rondeletiidae;Rondeletia;Rondeletia loricata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius gilberti	0	0	0	0	0	427	0	0	54	0	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	438	128	0	0	0	1353	0	0	0	0	0	56	2867	0	0	0	0	1437	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	1272	0	0	1702	0	0	0	0	0	0	0	537	3514	8719	2197	718	4883	2587	2057	10232	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	15357	23032	0	34289	1539	2646	14914	2744	3979	6471	176	922	11834	2032	454	5711	0	0	0	308	1000	5096	942	1082	3610	2903	3330	0	644	2066	1587	717	1036	15719	1030	838	0	1025	3689	960	394	669	3037	973	701	1116	0	0	0	0	0	0	0	0	0	0	0	0	2986	0	0	0	0	0	0	0	0	0	0	0	0	10	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	3103	1110	1498	333	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Hypsoblennius;Hypsoblennius jenkinsi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	11232	1633	861	0	0	0	0	0	0	0	0	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9362	0	0	0	0	0	14262	2349	7843	4271	3065	8675	7266	1826	16548	0	0	237	0	679	1972	0	0	0	0	0	0	0	0	0	0	0	0	1	218	0	0	0	26875	12091	2723	0	8610	1819	3974	841	0	6895	5854	2879	2552	0	0	0	249	536	1830	4634	931	5244	3399	3251	10426	1181	4150	8575	239	2014	7773	1583	624	1112	1797	682	0	1683	0	1223	280	260	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;	0	0	0	1182	2670	1108	1018	824	297	1850	2546	4325	565	3120	3727	951	248	161	5817	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	205	2576	0	0	278	0	880	0	781	1135	0	0	0	544	0	0	0	2073	650	0	0	2536	1085	1070	0	563	1021	894	0	472	1089	0	1198	0	1208	445	0	39	0	0	1323	0	480	1837	1180	0	1671	1226	586	1404	0	1377	1	5815	0	0	7940	0	11917	0	2222	6313	2175	393	2282	20	760	2110	671	0	3920	608	1101	1150	1472	3181	9682	1283	694	1255	0	0	0	0	0	0	0	0	0	0	1845	0	0	0	0	6501	3190	0	13418	5743	4881	1711	5556	4509	2524	3674	7281	0	0	0	188	1763	4319	0	289	6380	2469	275	2037	810	4058	3672	2071	3981	12110	3038	2013	14058	720	4814	2502	1531	1772	1501	1287	1638	938	4504	2815	0	0	7697	11847	0	0	0	0	0	375	0	1363	425	0	0	0	4269	1166	787	0	0	0	2590	195	4409	0	0	0	0	0	0	0	0	0	0	0	0	1602	0	1	2297	1169	9895	1899	639	0	1655	1499	1685	824	4443	1027	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Gibbonsia;Gibbonsia montereyensis	0	0	0	211	2068	1176	1013	146	453	0	1300	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0	0	7223	0	1851	3227	487	11356	1016	1856	1131	3473	4288	347	3160	2675	148	1077	659	0	0	0	0	0	455	0	0	0	0	1325	0	2240	1783	747	4610	2104	830	0	0	0	0	0	0	0	0	0	2228	0	1155	1390	0	0	4861	1621	3272	1501	817	0	2239	0	8301	0	2687	1186	0	0	670	0	0	298	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	1249	3769	0	0	0	0	0	0	1186	151	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2317	0	0	0	0	0	0	21	0	0	0	0	92	0	1	0	0	0	97	0	351	3536	0	0	2646	5151	4770	0	0	0	0	0	0	2151	809	0	0	0	0	4110	1886	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	2731	0	2398	858	2686	12093	6919	0	4819	0	454	104	1109	0	1466	0	0	858	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Clinidae;Heterostichus;Heterostichus rostratus	0	0	0	290	0	2804	341	360	0	193	0	2127	0	0	0	2843	1319	500	16	1040	1202	0	0	0	0	0	0	0	0	0	0	0	0	6889	9674	0	0	3773	1022	0	3479	4889	0	0	0	0	0	0	595	0	0	0	0	8776	764	1712	0	1247	0	436	0	0	0	0	0	0	0	1305	1309	0	485	0	672	867	0	0	0	0	9474	3203	0	3731	746	1834	7206	3208	7280	0	779	7446	0	1951	0	0	0	0	0	0	375	0	0	0	0	0	0	4170	8031	2897	3862	2855	7523	1521	4050	3770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5409	7650	5558	899	5932	1937	3649	3050	7564	0	0	0	161	0	823	3409	790	2189	0	0	0	0	934	0	0	0	897	0	1181	0	734	7049	826	2423	1777	3979	319	1391	2358	0	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	31	0	0	778	0	2496	0	0	0	0	0	0	0	0	0	0	0	0	14	2991	0	561	880	0	0	0	6048	460	0	2094	1661	3866	1333	463	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Gobiesox;Gobiesox rhessodon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1236	302	225	1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016	1532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9354	0	0	0	5251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2514	0	0	0	0	6004	0	0	0	0	0	1644	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chordata;Actinopteri;Blenniiformes;Gobiesocidae;Rimicola;Rimicola muscarum	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2449	1247	0	0	0	0	0	0	0	0	0	0	3083	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	86	0	0	179	0	514	3777	0	0	0	0	0	21922	0	6928	0	0	0	0	0	0	0	0	0	1635	3600	1790	0	781	0	570	374	0	0	0	0	16	0	0	0	0	203	2528	110	0	201	0	221	0	0	0	0	0	0	208	1006	0	162	854	364	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0
